"scientific_name","datetime","description","place_guess","latitude","longitude","tag_list","common_name","url","image_url","user_login","id","species_guess","iconic_taxon_name","taxon_id","num_identification_agreements","num_identification_disagreements","observed_on_string","observed_on","time_observed_at","time_zone","positional_accuracy","public_positional_accuracy","geoprivacy","taxon_geoprivacy","coordinates_obscured","positioning_method","positioning_device","user_id","user_name","created_at","updated_at","quality_grade","license","sound_url","oauth_application_id","captive_cultivated"
"Pycnopodia helianthoides","2023-06-11 11:15:00 -0700","Dive observation","Nanaimo, BC, Canada",49.3142350469,-124.2411559297,"","Sunflower Sea Star","https://www.inaturalist.org/observations/168236131","https://static.inaturalist.org/photos/291537614/medium.jpg","tom858",168236131,"Sunflower Sea Star","Animalia",47673,1,0,"2023/06/11 11:15 AM PST","2023-06-11","2023-06-11 18:15:00 UTC","America/Vancouver",31,31,"","open","false","","",2902883,"Tom Hlavac","2023-06-19 03:44:22 UTC","2023-06-19 03:48:47 UTC","research","",NA,NA,"false"
"Pycnopodia helianthoides","2023-06-10 11:00:00 -0700","Dive observation","Nanaimo, BC, Canada",49.314151116,-124.2410915567,"","Sunflower Sea Star","https://www.inaturalist.org/observations/168221306","https://static.inaturalist.org/photos/291508226/medium.jpg","tom858",168221306,"Sunflower Sea Star","Animalia",47673,1,0,"2023/06/10 11:00 AM PST","2023-06-10","2023-06-10 18:00:00 UTC","America/Vancouver",31,31,"","open","false","","",2902883,"Tom Hlavac","2023-06-19 01:49:20 UTC","2023-06-19 02:00:45 UTC","research","",NA,NA,"false"
"Pycnopodia helianthoides","2023-06-10 11:00:00 -0700","Dive observation","Nanaimo, BC, Canada",49.3142770123,-124.2409842683,"","Sunflower Sea Star","https://www.inaturalist.org/observations/168221254","https://static.inaturalist.org/photos/291508113/medium.jpg","tom858",168221254,"Sunflower Sea Star","Animalia",47673,1,0,"2023/06/10 11:00 AM PST","2023-06-10","2023-06-10 18:00:00 UTC","America/Vancouver",31,31,"","open","false","","",2902883,"Tom Hlavac","2023-06-19 01:48:50 UTC","2023-06-19 02:00:42 UTC","research","",NA,NA,"false"
"Pycnopodia helianthoides","2023-06-10 11:00:00 -0700","Dive observation","Nanaimo, BC, Canada",49.3142770123,-124.2403405382,"","Sunflower Sea Star","https://www.inaturalist.org/observations/168221094","https://static.inaturalist.org/photos/291507985/medium.jpg","tom858",168221094,"Sunflower Sea Star","Animalia",47673,1,0,"2023/06/10 11:00 AM PST","2023-06-10","2023-06-10 18:00:00 UTC","America/Vancouver",31,31,"","open","false","","",2902883,"Tom Hlavac","2023-06-19 01:48:22 UTC","2023-06-19 02:00:33 UTC","research","",NA,NA,"false"
"Pycnopodia helianthoides","2023-06-10 11:00:00 -0700","Dive observation","Nanaimo, BC, Canada",49.3144168967,-124.2409198953,"","Sunflower Sea Star","https://www.inaturalist.org/observations/168220975","https://static.inaturalist.org/photos/291507855/medium.jpg","tom858",168220975,"Sunflower Sea Star","Animalia",47673,1,0,"2023/06/10 11:00 AM PST","2023-06-10","2023-06-10 18:00:00 UTC","America/Vancouver",31,31,"","open","false","","",2902883,"Tom Hlavac","2023-06-19 01:47:49 UTC","2023-06-19 02:00:15 UTC","research","",NA,NA,"false"
"Pycnopodia helianthoides","2023-06-10 11:00:00 -0700","Dive observation","Nanaimo, BC, Canada",49.3143049892,-124.2408555223,"","Sunflower Sea Star","https://www.inaturalist.org/observations/168220871","https://static.inaturalist.org/photos/291507681/medium.jpg","tom858",168220871,"Sunflower Sea Star","Animalia",47673,1,0,"2023/06/10 11:00 AM PST","2023-06-10","2023-06-10 18:00:00 UTC","America/Vancouver",31,31,"","open","false","","",2902883,"Tom Hlavac","2023-06-19 01:47:09 UTC","2023-06-19 02:00:21 UTC","research","",NA,NA,"false"
"Pycnopodia helianthoides","2023-06-10 11:00:00 -0700","Single arm, living. Dive observation","Nanaimo, BC, Canada",49.3142630238,-124.2409842683,"","Sunflower Sea Star","https://www.inaturalist.org/observations/168220745","https://static.inaturalist.org/photos/291507540/medium.jpg","tom858",168220745,"Sunflower Sea Star","Animalia",47673,1,0,"2023/06/10 11:00 AM PST","2023-06-10","2023-06-10 18:00:00 UTC","America/Vancouver",31,31,"","open","false","","",2902883,"Tom Hlavac","2023-06-19 01:46:21 UTC","2025-07-17 21:17:44 UTC","research","",NA,NA,"false"
"Pycnopodia helianthoides","2023-06-10 11:00:00 -0700","Dive observation","Nanaimo, BC, Canada",49.3142350469,-124.2412846757,"","Sunflower Sea Star","https://www.inaturalist.org/observations/168220673","https://static.inaturalist.org/photos/291507433/medium.jpg","tom858",168220673,"Sunflower Sea Star","Animalia",47673,1,0,"2023/06/10 11:00 AM PST","2023-06-10","2023-06-10 18:00:00 UTC","America/Vancouver",31,31,"","open","false","","",2902883,"Tom Hlavac","2023-06-19 01:45:39 UTC","2023-06-19 02:00:26 UTC","research","",NA,NA,"false"
"Pycnopodia helianthoides","2023-06-10 11:00:00 -0700","Dive observation","Nanaimo, BC, Canada",49.3142070699,-124.2414992525,"","Sunflower Sea Star","https://www.inaturalist.org/observations/168220617","https://static.inaturalist.org/photos/291507336/medium.jpg","tom858",168220617,"Sunflower Sea Star","Animalia",47673,1,0,"2023/06/10 11:00 AM PST","2023-06-10","2023-06-10 18:00:00 UTC","America/Vancouver",31,31,"","open","false","","",2902883,"Tom Hlavac","2023-06-19 01:45:09 UTC","2023-06-19 02:00:09 UTC","research","",NA,NA,"false"
"Pycnopodia helianthoides","2023-06-10 11:00:00 -0700","Dive observation","Nanaimo, BC, Canada",49.3140252194,-124.2417996599,"","Sunflower Sea Star","https://www.inaturalist.org/observations/168220574","https://static.inaturalist.org/photos/291507230/medium.jpg","tom858",168220574,"Sunflower Sea Star","Animalia",47673,1,0,"2023/06/10 11:00 AM PST","2023-06-10","2023-06-10 18:00:00 UTC","America/Vancouver",31,31,"","open","false","","",2902883,"Tom Hlavac","2023-06-19 01:44:41 UTC","2023-06-19 02:00:00 UTC","research","",NA,NA,"false"
"Pycnopodia helianthoides","2023-06-18 11:35:12 -0700","This is the first Pycnopodia I've seen on Seattle beaches in six years. Hope it's a sign they're beginning to come back after being devastated by Sea Star wasting.","Seattle, WA, USA",47.698912,-122.400456,"","Sunflower Sea Star","https://www.inaturalist.org/observations/168185957","https://inaturalist-open-data.s3.amazonaws.com/photos/291438932/medium.jpeg","ewrunn1ng",168185957,"Sunflower Sea Star","Animalia",47673,1,0,"2023-06-18 11:35:12","2023-06-18","2023-06-18 18:35:12 UTC","Pacific Time (US & Canada)",NA,NA,"","open","false","gps","gps",300689,"Eric Running","2023-06-18 22:05:02 UTC","2025-12-14 04:53:13 UTC","research","CC-BY-NC",NA,2,"false"
"Pycnopodia helianthoides","2023-06-17 11:35:41 -0700","","North Beach, Seattle, WA, US",47.6956224886,-122.4042385217,"","Sunflower Sea Star","https://www.inaturalist.org/observations/167957243","https://inaturalist-open-data.s3.amazonaws.com/photos/291014641/medium.jpg","brookeike",167957243,"Sunflower Sea Star","Animalia",47673,1,0,"2023-06-17 11:35:41-07:00","2023-06-17","2023-06-17 18:35:41 UTC","Pacific Time (US & Canada)",181,181,"","open","false","","",4397919,"Brooke Ike","2023-06-17 20:45:55 UTC","2023-06-18 23:02:48 UTC","research","CC-BY-NC",NA,3,"false"
"Pycnopodia helianthoides","2023-06-17 11:20:16 -0700","Golden Gardens, low tide -2.4 ","Ballard, Seattle, WA, USA",47.69850294,-122.40203892,"","Sunflower Sea Star","https://www.inaturalist.org/observations/167928725","https://static.inaturalist.org/photos/290961720/medium.jpeg","mollie87",167928725,"Sunflower Sea Star","Animalia",47673,2,0,"2023-06-17 11:20:16","2023-06-17","2023-06-17 18:20:16 UTC","Pacific Time (US & Canada)",4,4,"","open","false","","",6986285,"mollie ball","2023-06-17 18:23:07 UTC","2023-06-20 12:49:19 UTC","research","",NA,2,"false"
"Pycnopodia helianthoides","2022-11-18 12:13:00 -0800","","Metro Vancouver, BC, Canada",49.380042872,-122.8805456111,"","Sunflower Sea Star","https://www.inaturalist.org/observations/167922642","https://inaturalist-open-data.s3.amazonaws.com/photos/290937573/medium.jpeg","imcote",167922642,"Sunflower Sea Star","Animalia",47673,2,0,"2022/11/18 12:13 PM","2022-11-18","2022-11-18 20:13:00 UTC","America/Vancouver",31,31,"","open","false","","",250108,"","2023-06-17 17:55:36 UTC","2026-02-24 01:20:01 UTC","research","CC-BY-NC",NA,NA,"false"
"Pycnopodia helianthoides","2022-11-18 12:01:00 -0800","","Metro Vancouver, BC, Canada",49.380042872,-122.8805456111,"","Sunflower Sea Star","https://www.inaturalist.org/observations/167922623","https://inaturalist-open-data.s3.amazonaws.com/photos/290936865/medium.jpeg","imcote",167922623,"Sunflower Sea Star","Animalia",47673,2,0,"2022/11/18 12:01 PM","2022-11-18","2022-11-18 20:01:00 UTC","America/Vancouver",31,31,"","open","false","","",250108,"","2023-06-17 17:55:33 UTC","2026-02-24 01:20:04 UTC","research","CC-BY-NC",NA,NA,"false"
"Pycnopodia helianthoides","2022-11-18 11:47:00 -0800","","Metro Vancouver, BC, Canada",49.380042872,-122.8805456111,"","Sunflower Sea Star","https://www.inaturalist.org/observations/167922608","https://inaturalist-open-data.s3.amazonaws.com/photos/290935931/medium.jpeg","imcote",167922608,"Sunflower Sea Star","Animalia",47673,1,0,"2022/11/18 11:47 AM","2022-11-18","2022-11-18 19:47:00 UTC","America/Vancouver",31,31,"","open","false","","",250108,"","2023-06-17 17:55:31 UTC","2026-02-24 01:20:06 UTC","research","CC-BY-NC",NA,NA,"false"
"Pycnopodia helianthoides","2023-06-17 07:25:16 -0700","This sea star was 1.5"" in diameter.

I found five different sea stars of this type in the same area. They ranged from 0.75 to 1.5 inches.

Excited to see these making a come back! This is the first sunflower sea star I've seen since I was a small child.

I read about the sunflower stars being found at Yaquina Bay, and it's amazing to also see them on the northern Oregon coast.

https://www.oregonlive.com/pacific-northwest-news/2023/06/rare-endangered-sunflower-sea-stars-found-on-oregon-coast.html","Tillamook County, US-OR, US",45.4788259722,-123.970543,"","Sunflower Sea Star","https://www.inaturalist.org/observations/167906406","https://inaturalist-open-data.s3.amazonaws.com/photos/290921630/medium.jpeg","tidaltraveler",167906406,"Sunflower Sea Star","Animalia",47673,1,0,"2023-06-17 07:25:16","2023-06-17","2023-06-17 14:25:16 UTC","Pacific Time (US & Canada)",NA,NA,"","open","false","","",5924986,"Sage Sharp","2023-06-17 16:37:13 UTC","2023-06-19 13:56:05 UTC","research","CC-BY",NA,2,"false"
"Pycnopodia helianthoides","2023-06-17 07:19:12 -0700","This sea star was 1.25"" in diameter.

I found five different sea stars of this type in the same area. They ranged from 0.75 to 1.5 inches.

Excited to see these making a come back! This is the first sunflower sea star I've seen since I was a small child.

I read about the sunflower stars being found at Yaquina Bay, and it's amazing to also see them on the northern Oregon coast.

https://www.oregonlive.com/pacific-northwest-news/2023/06/rare-endangered-sunflower-sea-stars-found-on-oregon-coast.html","Tillamook County, US-OR, US",45.4788369722,-123.9704169722,"","Sunflower Sea Star","https://www.inaturalist.org/observations/167905554","https://inaturalist-open-data.s3.amazonaws.com/photos/290920101/medium.jpeg","tidaltraveler",167905554,"Sunflower Sea Star","Animalia",47673,2,0,"2023-06-17 07:19:12","2023-06-17","2023-06-17 14:19:12 UTC","Pacific Time (US & Canada)",NA,NA,"","open","false","","",5924986,"Sage Sharp","2023-06-17 16:32:45 UTC","2023-12-18 13:25:41 UTC","research","CC-BY",NA,2,"false"
"Pycnopodia helianthoides","2023-06-13 11:46:19 -0700","","Teakerne Arm, Strathcona J (Discovery Islands-Mainland Inlets), BC, CA",50.195525,-124.8496783333,"","Sunflower Sea Star","https://www.inaturalist.org/observations/167808553","https://static.inaturalist.org/photos/290746870/medium.jpg","kyliemilne1",167808553,"Sunflower Sea Star","Animalia",47673,1,0,"2023-06-13 11:46:19-07:00","2023-06-13","2023-06-13 18:46:19 UTC","America/Vancouver",7,7,"","open","false","","",2975417,"Kylie Milne","2023-06-17 02:25:59 UTC","2023-06-17 02:28:12 UTC","research","",NA,3,"false"
"Pycnopodia helianthoides","2023-06-13 12:28:13 -0700","","Teakerne Arm, Strathcona J (Discovery Islands-Mainland Inlets), BC, CA",50.1811633333,-124.845275,"","Sunflower Sea Star","https://www.inaturalist.org/observations/167808530","https://static.inaturalist.org/photos/290746816/medium.jpg","kyliemilne1",167808530,"Sunflower Sea Star","Animalia",47673,1,0,"2023-06-13 12:28:13-07:00","2023-06-13","2023-06-13 19:28:13 UTC","America/Vancouver",13,13,"","open","false","","",2975417,"Kylie Milne","2023-06-17 02:25:43 UTC","2023-06-17 02:28:26 UTC","research","",NA,3,"false"
"Pycnopodia helianthoides","2023-06-14 17:46:16 -0700","","Bamfield Inlet, Alberni-Clayoquot Regional District, BC, CA",48.8336216667,-125.1367195,"","Sunflower Sea Star","https://www.inaturalist.org/observations/167755920","https://inaturalist-open-data.s3.amazonaws.com/photos/290645941/medium.jpg","alecsong",167755920,"Sunflower Sea Star","Animalia",47673,1,0,"2023-06-14 17:46:16-07:00","2023-06-14","2023-06-15 00:46:16 UTC","America/Vancouver",145,145,"","open","false","","",6863747,"","2023-06-16 20:01:25 UTC","2023-06-16 20:29:04 UTC","research","CC-BY-NC",NA,3,"false"
"Pycnopodia helianthoides","2023-06-14 13:45:00 -0700","","Saltry bay",48.988701958,-123.5786992363,"","Sunflower Sea Star","https://www.inaturalist.org/observations/167489206","https://static.inaturalist.org/photos/290151385/medium.jpeg","lovealllife",167489206,"Sunflower Sea Star","Animalia",47673,2,0,"2023/06/14 1:45 PM","2023-06-14","2023-06-14 20:45:00 UTC","America/Vancouver",31,31,"","open","false","","",1416474,"Dave Zeuss Cochrane","2023-06-15 06:37:32 UTC","2023-06-27 16:45:42 UTC","research","",NA,NA,"false"
"Pycnopodia helianthoides","2023-05-19 14:19:00 -0700","","Alberni-Clayoquot, BC, Canada",48.901041436,-125.0598800182,"","Sunflower Sea Star","https://www.inaturalist.org/observations/167486182","https://inaturalist-open-data.s3.amazonaws.com/photos/290146613/medium.jpeg","imcote",167486182,"Sunflower Sea Star","Animalia",47673,1,0,"2023/05/19 2:19 PM","2023-05-19","2023-05-19 21:19:00 UTC","America/Vancouver",95,95,"","open","false","","",250108,"","2023-06-15 05:53:55 UTC","2026-02-24 01:20:05 UTC","research","CC-BY-NC",NA,NA,"false"
"Pycnopodia helianthoides","2023-05-19 14:07:00 -0700","","Alberni-Clayoquot, BC, Canada",48.901041436,-125.0598800182,"","Sunflower Sea Star","https://www.inaturalist.org/observations/167486175","https://inaturalist-open-data.s3.amazonaws.com/photos/290146406/medium.jpeg","imcote",167486175,"Sunflower Sea Star","Animalia",47673,1,0,"2023/05/19 2:07 PM","2023-05-19","2023-05-19 21:07:00 UTC","America/Vancouver",95,95,"","open","false","","",250108,"","2023-06-15 05:53:53 UTC","2026-02-24 01:20:05 UTC","research","CC-BY-NC",NA,NA,"false"
"Pycnopodia helianthoides","2023-06-14 13:22:00 -0700","","Saltry bay",48.988701958,-123.5786992363,"","Sunflower Sea Star","https://www.inaturalist.org/observations/167486113","https://static.inaturalist.org/photos/290149090/medium.jpeg","lovealllife",167486113,"Sunflower Sea Star","Animalia",47673,2,0,"2023/06/14 1:22 PM","2023-06-14","2023-06-14 20:22:00 UTC","America/Vancouver",31,31,"","open","false","","",1416474,"Dave Zeuss Cochrane","2023-06-15 05:53:29 UTC","2023-06-27 16:46:37 UTC","research","",NA,NA,"false"
"Pycnopodia helianthoides","2023-06-14 13:17:00 -0700","","Saltry bay",48.988701958,-123.5786992363,"","Sunflower Sea Star","https://www.inaturalist.org/observations/167485880","https://static.inaturalist.org/photos/290147117/medium.jpeg","lovealllife",167485880,"Sunflower Sea Star","Animalia",47673,2,0,"2023/06/14 1:17 PM","2023-06-14","2023-06-14 20:17:00 UTC","America/Vancouver",31,31,"","open","false","","",1416474,"Dave Zeuss Cochrane","2023-06-15 05:48:46 UTC","2023-06-27 16:46:50 UTC","research","",NA,NA,"false"
"Pycnopodia helianthoides","2023-06-14 09:59:17 -0800","","Glacier Bay National Park & Preserve, AK, US",58.4279716667,-135.9028033333,"","Sunflower Sea Star","https://www.inaturalist.org/observations/167483056","https://inaturalist-open-data.s3.amazonaws.com/photos/290143356/medium.jpg","smor-plants",167483056,"Sunflower Sea Star","Animalia",47673,2,0,"2023-06-14 09:59:17-08:00","2023-06-14","2023-06-14 17:59:17 UTC","Alaska",7,7,"","open","false","","",2774412,"","2023-06-15 05:05:14 UTC","2023-06-16 04:52:43 UTC","research","CC-BY-NC",NA,3,"false"
"Pycnopodia helianthoides","2007-09-05 08:41:00 -0700","","Strathcona, BC, Canada",50.0293465317,-127.3773116133,"","Sunflower Sea Star","https://www.inaturalist.org/observations/167452696","https://inaturalist-open-data.s3.amazonaws.com/photos/290005115/medium.jpg","jmclatchie",167452696,"Sunflower Sea Star","Animalia",47673,2,0,"2007/09/05 8:41 AM","2007-09-05","2007-09-05 15:41:00 UTC","America/Vancouver",NA,NA,"","open","false","","",3431757,"","2023-06-15 00:11:58 UTC","2023-06-15 02:07:48 UTC","research","CC-BY-NC",NA,NA,"false"
"Pycnopodia helianthoides","2000-04-15 12:43:00 -0700","","Bamfield, BC, Canada",48.8284751067,-125.1521411417,"","Sunflower Sea Star","https://www.inaturalist.org/observations/167452649","https://inaturalist-open-data.s3.amazonaws.com/photos/290004810/medium.jpg","jmclatchie",167452649,"Sunflower Sea Star","Animalia",47673,2,0,"2000/04/15 12:43 PM","2000-04-15","2000-04-15 19:43:00 UTC","America/Vancouver",NA,NA,"","open","false","","",3431757,"","2023-06-15 00:11:48 UTC","2023-06-15 05:31:40 UTC","research","CC-BY-NC",NA,NA,"false"
"Pycnopodia helianthoides","2023-06-05 11:41:10 -0700","","Salish Sea, Strathcona I (Cortes), BC, CA",50.0454666667,-124.9552383333,"","Sunflower Sea Star","https://www.inaturalist.org/observations/167393115","https://static.inaturalist.org/photos/289974965/medium.jpg","kaiharvey1",167393115,"Sunflower Sea Star","Animalia",47673,1,0,"2023-06-05 11:41:10-07:00","2023-06-05","2023-06-05 18:41:10 UTC","America/Vancouver",8,8,"","open","false","","",2217464,"Kai H","2023-06-14 17:22:30 UTC","2023-06-14 18:27:14 UTC","research","",NA,3,"false"
"Pycnopodia helianthoides","2023-05-15 10:22:00 -0700","","Alberni-Clayoquot, BC, Canada",48.8294472288,-125.195363497,"","Sunflower Sea Star","https://www.inaturalist.org/observations/167289694","https://inaturalist-open-data.s3.amazonaws.com/photos/289784362/medium.jpeg","imcote",167289694,"Sunflower Sea Star","Animalia",47673,2,0,"2023/05/15 10:22 AM","2023-05-15","2023-05-15 17:22:00 UTC","America/Vancouver",138,138,"","open","false","","",250108,"","2023-06-14 00:47:17 UTC","2026-02-24 01:20:01 UTC","research","CC-BY-NC",NA,NA,"false"
"Pycnopodia helianthoides","2023-03-31 12:07:00 -0700","","Metro Vancouver, BC, Canada",49.3848342139,-122.8673992154,"","Sunflower Sea Star","https://www.inaturalist.org/observations/167202416","https://inaturalist-open-data.s3.amazonaws.com/photos/289619305/medium.jpeg","imcote",167202416,"Sunflower Sea Star","Animalia",47673,2,0,"2023/03/31 12:07 PM","2023-03-31","2023-03-31 19:07:00 UTC","America/Vancouver",75,75,"","open","false","","",250108,"","2023-06-13 15:20:11 UTC","2026-02-24 01:20:06 UTC","research","CC-BY-NC",NA,NA,"false"
"Pycnopodia helianthoides","2023-06-11 12:39:24 -0800","","Prince of Wales-Hyder County, US-AK, US",56.33641729,-133.61852046,"","Sunflower Sea Star","https://www.inaturalist.org/observations/167151698","https://inaturalist-open-data.s3.amazonaws.com/photos/289530942/medium.jpeg","paul_norwood",167151698,"Sunflower Sea Star","Animalia",47673,2,0,"2023-06-11 12:39:24","2023-06-11","2023-06-11 20:39:24 UTC","America/Sitka",13,13,"","open","false","","",25990,"Paul Norwood","2023-06-13 06:56:24 UTC","2023-06-14 16:45:33 UTC","research","CC-BY-NC",NA,2,"false"
